quotation_id,customer_id,sales_rep_id,total_amount,total_discount,total_margin,status,created_at,updated_at
quote_6c18ac60,cust_898c54d5,rep_f976f2b3,1435.38,162.13,483.95,CONVERTED,2026-03-18 08:10:05.601026,2026-04-12 08:10:05.601026
quote_3dd9f912,cust_4c4e219c,rep_4fd63151,1508.92,68.02,487.22,EXPIRED,2026-03-15 16:10:05.601026,2026-03-16 16:10:05.601026
quote_45fbfadc,cust_560682aa,rep_e08a1589,3764.84,399.15,1154.37,REJECTED,2026-02-06 06:10:05.601026,2026-02-08 06:10:05.601026
quote_91ae7c59,cust_b5f9471e,rep_e08a1589,4091.71,677.77,1347.89,CONVERTED,2025-10-18 08:10:05.601026,2025-10-19 08:10:05.601026
quote_2dc55ed4,cust_36b3c9ac,rep_76071164,1000.14,116.12,286.5,EXPIRED,2025-09-16 15:10:05.601026,2025-09-25 15:10:05.601026
quote_c8fef246,cust_1ff88c64,rep_e08a1589,4576.23,290.25,913.41,REJECTED,2026-05-10 15:10:05.601026,2026-05-18 15:10:05.601026
quote_c41f5a72,cust_405b3327,rep_221b7f39,20250.72,3031.59,5917.21,EXPIRED,2026-04-24 13:10:05.601026,2026-05-10 13:10:05.601026
quote_c66bbc79,cust_b4a9dca3,rep_221b7f39,9044.3,1455.22,2917.88,EXPIRED,2025-10-23 23:10:05.601026,2025-10-31 23:10:05.601026
quote_260cec99,cust_898c54d5,rep_d5902688,1116.29,133.91,221.9,CONVERTED,2026-01-02 07:10:05.601026,2026-01-12 07:10:05.601026
quote_5de8c357,cust_405b3327,rep_71ed5975,3508.4,492.84,349.17,CONVERTED,2026-02-13 02:10:05.601026,2026-03-10 02:10:05.601026
quote_3f8b1d43,cust_f4e1755e,rep_76071164,2884.14,1440.23,-231.33,REJECTED,2026-04-07 18:10:05.601026,2026-05-01 18:10:05.601026
quote_71eb55d2,cust_db6dac0a,rep_4fd63151,1481.6,140.41,533.21,EXPIRED,2026-01-31 22:10:05.601026,2026-03-02 22:10:05.601026
quote_2f26ab93,cust_e7123a90,rep_f976f2b3,1056.92,106.46,279.84,EXPIRED,2026-02-14 19:10:05.601026,2026-02-15 19:10:05.601026
quote_9a898922,cust_b2c27d93,rep_b548fdfc,771.12,109.78,139.67,REJECTED,2025-10-23 07:10:05.601026,2025-10-26 07:10:05.601026
quote_e5ea1e9d,cust_35bcb900,rep_e08a1589,4642.8,374.38,1404.29,EXPIRED,2026-01-28 19:10:05.601026,2026-02-04 19:10:05.601026
quote_d6b02d5c,cust_fa1faded,rep_e08a1589,1180.8,75.96,175.04,CONVERTED,2026-06-20 09:10:05.601026,2026-07-11 09:10:05.601026
quote_bbb67ae6,cust_db6dac0a,rep_f976f2b3,1050.37,129.84,247.21,CONVERTED,2026-01-01 12:10:05.601026,2026-01-15 12:10:05.601026
quote_4dfddd65,cust_5e885041,rep_e08a1589,1028.16,112.87,219.73,REJECTED,2026-05-30 16:10:05.601026,2026-06-05 16:10:05.601026
quote_c42445fb,cust_3f9d4565,rep_71ed5975,1164.54,128.28,192.36,EXPIRED,2026-01-12 03:10:05.601026,2026-01-18 03:10:05.601026
quote_cb707028,cust_7adfc319,rep_03d99ec4,3500.49,319.03,1090.14,REJECTED,2025-12-24 01:10:05.601026,2026-01-05 01:10:05.601026
quote_c9b3292f,cust_35bcb900,rep_f976f2b3,1714.23,189.98,393.32,REJECTED,2026-07-02 15:10:05.601026,2026-07-15 15:10:05.601026
quote_87dd0d0e,cust_5329889c,rep_71ed5975,4022.8,508.72,392.56,CONVERTED,2026-07-14 02:10:05.601026,2026-08-07 02:10:05.601026
quote_edc49821,cust_3f9d4565,rep_f976f2b3,1034.88,143.76,351.64,CONVERTED,2026-02-12 09:10:05.601026,2026-03-05 09:10:05.601026
quote_dec2e780,cust_9f854076,rep_f976f2b3,341.75,33.94,102.08,CONVERTED,2026-08-11 18:10:05.601026,2026-08-14 18:10:05.601026
quote_96da07be,cust_b8d41557,rep_76071164,964.3,149.68,177.02,CONVERTED,2026-04-02 11:10:05.601026,2026-04-11 11:10:05.601026
quote_7e460c3f,cust_8bb8f56a,rep_4fd63151,3879.72,600.56,1014.35,CONVERTED,2025-10-19 11:10:05.601026,2025-11-09 11:10:05.601026
quote_66456468,cust_fa1faded,rep_e08a1589,1808.56,158.57,430.59,REJECTED,2025-11-16 00:10:05.601026,2025-11-25 00:10:05.601026
quote_22efd74f,cust_8bb8f56a,rep_71ed5975,8470.89,1464.68,2030.74,REJECTED,2026-03-06 00:10:05.601026,2026-03-21 00:10:05.601026
quote_f30e9115,cust_822142bd,rep_d5902688,2675.2,368.41,536.04,CONVERTED,2025-12-22 04:10:05.601026,2025-12-29 04:10:05.601026
quote_cca2b1b3,cust_c0594b54,rep_71ed5975,354.24,34.33,40.97,EXPIRED,2026-01-16 07:10:05.601026,2026-02-01 07:10:05.601026
quote_d759b993,cust_2049b501,rep_d5902688,15178.2,2075.68,4869.5,REJECTED,2025-09-22 16:10:05.601026,2025-09-23 16:10:05.601026
quote_efb88377,cust_3e2b9a91,rep_b548fdfc,502.85,55.9,56.76,CONVERTED,2026-02-08 11:10:05.601026,2026-02-23 11:10:05.601026
quote_4594fc0f,cust_e5e2a4d0,rep_b548fdfc,2481.2,263.75,634.89,REJECTED,2026-05-11 03:10:05.601026,2026-05-25 03:10:05.601026
quote_abfd667e,cust_560682aa,rep_76071164,3021.12,265.67,700.75,EXPIRED,2025-11-29 15:10:05.601026,2025-12-06 15:10:05.601026
quote_307b5808,cust_56f06fa7,rep_221b7f39,3264.81,375.22,441.08,REJECTED,2026-02-10 10:10:05.601026,2026-02-13 10:10:05.601026
quote_c6a79fea,cust_1ff88c64,rep_b548fdfc,11683.32,543.28,4569.7,CONVERTED,2025-09-07 21:10:05.601026,2025-10-04 21:10:05.601026
quote_9ffef0f2,cust_e5e2a4d0,rep_03d99ec4,3417.5,496.96,863.24,EXPIRED,2026-06-05 08:10:05.601026,2026-06-06 08:10:05.601026
quote_c23af222,cust_94257e9c,rep_f976f2b3,939.52,99.01,149.11,EXPIRED,2026-07-15 01:10:05.601026,2026-07-20 01:10:05.601026
quote_203db7cc,cust_5199088a,rep_03d99ec4,3999.4,677.17,1230.64,REJECTED,2026-08-05 11:10:05.601026,2026-08-27 11:10:05.601026
quote_752e6382,cust_c4924c0b,rep_221b7f39,578.58,41.09,154.93,REJECTED,2026-08-06 18:10:05.601026,2026-08-17 18:10:05.601026
quote_70d121b0,cust_a2b0c037,rep_03d99ec4,318.94,42.9,58.76,CONVERTED,2026-04-09 07:10:05.601026,2026-04-29 07:10:05.601026
quote_c465356b,cust_36b3c9ac,rep_76071164,1157.16,120.6,271.44,CONVERTED,2026-03-21 03:10:05.601026,2026-04-20 03:10:05.601026
quote_d62e633d,cust_5b9af17f,rep_71ed5975,1542.24,205.15,293.75,EXPIRED,2026-04-28 17:10:05.601026,2026-05-07 17:10:05.601026
quote_b7240126,cust_405b3327,rep_e08a1589,20227.9,2898.54,6227.6,CONVERTED,2025-12-05 15:10:05.601026,2025-12-17 15:10:05.601026
quote_fd09d493,cust_b2c27d93,rep_d5902688,10485.44,1152.97,1688.79,CONVERTED,2026-01-08 05:10:05.601026,2026-01-10 05:10:05.601026
quote_e1636f8c,cust_36b3c9ac,rep_03d99ec4,318.94,33.72,67.94,EXPIRED,2025-09-16 11:10:05.601026,2025-10-13 11:10:05.601026
quote_dfa88dba,cust_56f06fa7,rep_b548fdfc,970.45,111.98,155.22,REJECTED,2026-06-25 21:10:05.601026,2026-07-19 21:10:05.601026
quote_4215c6b9,cust_cf13c2af,rep_03d99ec4,1350.02,124.49,332.89,EXPIRED,2025-12-07 03:10:05.601026,2025-12-14 03:10:05.601026
quote_91163221,cust_709f2029,rep_26645e7c,2348.8,168.97,451.33,EXPIRED,2025-09-15 04:10:05.601026,2025-09-25 04:10:05.601026
quote_ca31a431,cust_e5e2a4d0,rep_b548fdfc,377.23,61.33,77.48,CONVERTED,2026-06-09 18:10:05.601026,2026-06-20 18:10:05.601026
quote_b7956dd0,cust_b4a9dca3,rep_71ed5975,5562.6,813.74,984.19,CONVERTED,2026-06-19 17:10:05.601026,2026-06-24 17:10:05.601026
quote_54bfa265,cust_0b27ce82,rep_03d99ec4,824.04,35.8,309.6,REJECTED,2026-06-07 10:10:05.601026,2026-06-20 10:10:05.601026
quote_ab12e374,cust_42587fc7,rep_b548fdfc,1552.32,219.05,524.05,CONVERTED,2025-12-25 19:10:05.601026,2026-01-19 19:10:05.601026
quote_1e836ea9,cust_12ae9a83,rep_71ed5975,1735.74,228.26,359.8,CONVERTED,2025-11-24 11:10:05.601026,2025-12-21 11:10:05.601026
quote_0372b6c4,cust_35bcb900,rep_f976f2b3,894.06,66.23,323.74,EXPIRED,2026-07-18 13:10:05.601026,2026-07-19 13:10:05.601026
quote_568932bd,cust_c4924c0b,rep_221b7f39,3745.28,422.65,843.58,REJECTED,2026-03-13 06:10:05.601026,2026-03-31 06:10:05.601026
quote_4df8fe9b,cust_0b27ce82,rep_4fd63151,1298.7,164.9,437.41,EXPIRED,2026-05-05 04:10:05.601026,2026-05-15 04:10:05.601026
quote_af477048,cust_c4924c0b,rep_d5902688,5154.99,562.43,829.48,CONVERTED,2026-04-20 13:10:05.601026,2026-04-28 13:10:05.601026
quote_79268dd9,cust_ebc95cba,rep_e08a1589,2313.36,305.6,442.75,CONVERTED,2026-06-07 09:10:05.601026,2026-06-30 09:10:05.601026
quote_7ac2614f,cust_5b9af17f,rep_221b7f39,934.58,126.03,67.85,EXPIRED,2025-11-18 14:10:05.601026,2025-12-12 14:10:05.601026
quote_a5588019,cust_82e21b4c,rep_221b7f39,3155.44,385.53,369.35,CONVERTED,2026-02-21 02:10:05.601026,2026-03-16 02:10:05.601026
quote_d62d5d55,cust_709f2029,rep_b548fdfc,2557.61,274.76,727.06,EXPIRED,2026-06-20 17:10:05.601026,2026-06-25 17:10:05.601026
quote_444d17fb,cust_0b6086ec,rep_26645e7c,7681.8,885.44,1028.21,REJECTED,2025-09-19 12:10:05.601026,2025-10-02 12:10:05.601026
quote_44ba4238,cust_94257e9c,rep_b548fdfc,2713.29,352.81,959.12,REJECTED,2026-05-30 17:10:05.601026,2026-06-27 17:10:05.601026
quote_63874663,cust_3880925b,rep_221b7f39,1356.42,109.03,332.84,EXPIRED,2026-02-27 13:10:05.601026,2026-03-08 13:10:05.601026
quote_4a376a8f,cust_4ba29bc8,rep_71ed5975,4898.43,220.83,1266.87,REJECTED,2026-06-24 02:10:05.601026,2026-06-26 02:10:05.601026
quote_bd101a47,cust_ceb41cd8,rep_76071164,8128.38,1062.08,2552.52,CONVERTED,2026-06-07 08:10:05.601026,2026-06-28 08:10:05.601026
quote_2e9ba29e,cust_12b82827,rep_76071164,1038.8,144.86,126.54,REJECTED,2026-02-07 07:10:05.601026,2026-03-04 07:10:05.601026
quote_2fba6d1e,cust_56f06fa7,rep_b548fdfc,3296.16,337.08,1044.52,CONVERTED,2026-07-26 08:10:05.601026,2026-07-29 08:10:05.601026
quote_70531e07,cust_a1d12aca,rep_71ed5975,26839.88,1456.36,10641.66,REJECTED,2026-07-31 12:10:05.601026,2026-08-25 12:10:05.601026
quote_d76e5fac,cust_94257e9c,rep_71ed5975,2904.83,90.04,915.36,REJECTED,2026-05-26 15:10:05.601026,2026-06-12 15:10:05.601026
quote_30304d85,cust_a2b0c037,rep_f976f2b3,303.99,44.55,94.02,CONVERTED,2026-02-15 22:10:05.601026,2026-02-18 22:10:05.601026
quote_cca5e351,cust_1d7b20af,rep_76071164,1056.92,85.95,300.35,CONVERTED,2026-02-08 16:10:05.601026,2026-03-02 16:10:05.601026
quote_b6971868,cust_275958e1,rep_4fd63151,5350.4,566.28,1242.62,CONVERTED,2026-02-18 22:10:05.601026,2026-03-16 22:10:05.601026
quote_7c76ed4f,cust_8647b943,rep_b548fdfc,4360.74,363.51,805.99,CONVERTED,2026-04-23 15:10:05.601026,2026-05-19 15:10:05.601026
quote_eeaf35f2,cust_4d188ce5,rep_03d99ec4,2177.08,203.33,457.87,CONVERTED,2026-03-19 16:10:05.601026,2026-03-28 16:10:05.601026
quote_07494236,cust_69492daf,rep_e08a1589,2881.69,157.76,1124.39,CONVERTED,2026-07-13 00:10:05.601026,2026-08-11 00:10:05.601026
quote_1e3ff31b,cust_3f9d4565,rep_26645e7c,1708.75,96.16,583.94,CONVERTED,2026-02-20 00:10:05.601026,2026-03-10 00:10:05.601026
quote_b87795e1,cust_4d188ce5,rep_71ed5975,2500.35,226.84,779.71,EXPIRED,2025-12-30 20:10:05.601026,2026-01-08 20:10:05.601026
quote_0e01c7df,cust_a2b0c037,rep_f976f2b3,1226.94,147.82,410.55,CONVERTED,2026-06-02 07:10:05.601026,2026-06-13 07:10:05.601026
quote_5cabf734,cust_822142bd,rep_4fd63151,4444.37,765.18,379.73,CONVERTED,2026-05-25 08:10:05.601026,2026-06-03 08:10:05.601026
quote_c3e95fed,cust_79ddb8e2,rep_03d99ec4,2053.45,889.31,-244.58,REJECTED,2026-06-26 15:10:05.601026,2026-07-03 15:10:05.601026
quote_882544f6,cust_35bcb900,rep_4fd63151,22828.71,2708.26,7583.15,REJECTED,2025-12-19 15:10:05.601026,2026-01-06 15:10:05.601026
quote_7a79c870,cust_d1ed441a,rep_26645e7c,1034.88,78.77,416.63,EXPIRED,2026-02-07 11:10:05.601026,2026-03-09 11:10:05.601026
quote_48858516,cust_efe291d0,rep_f976f2b3,1549.73,243.36,480.51,EXPIRED,2026-04-21 05:10:05.601026,2026-04-23 05:10:05.601026
quote_c9c9a4b5,cust_fa1faded,rep_76071164,405.32,39.79,144.97,CONVERTED,2026-06-29 05:10:05.601026,2026-07-03 05:10:05.601026
quote_38c45850,cust_7c8d0f0a,rep_e08a1589,6736.95,425.93,2681.7,REJECTED,2026-05-23 09:10:05.601026,2026-06-20 09:10:05.601026
quote_16f256b4,cust_6bebe3ea,rep_e08a1589,3745.28,467.94,798.29,REJECTED,2026-01-01 04:10:05.601026,2026-01-30 04:10:05.601026
quote_c30fe726,cust_57020bdd,rep_4fd63151,528.46,76.39,116.76,REJECTED,2026-05-28 10:10:05.601026,2026-05-30 10:10:05.601026
quote_7be83e95,cust_560682aa,rep_03d99ec4,2214.17,259.23,243.09,REJECTED,2025-12-02 11:10:05.601026,2025-12-23 11:10:05.601026
quote_56cb4f0e,cust_8c59fa3f,rep_b548fdfc,6217.99,527.46,1424.28,REJECTED,2025-09-19 21:10:05.601026,2025-09-20 21:10:05.601026
quote_01ecc4fd,cust_e7123a90,rep_71ed5975,257.04,18.86,64.29,REJECTED,2026-04-05 23:10:05.601026,2026-04-15 23:10:05.601026
quote_8eed7300,cust_b0bce66f,rep_d5902688,9044.3,821.16,3551.94,REJECTED,2026-08-14 04:10:05.601026,2026-08-21 04:10:05.601026
quote_51147067,cust_709f2029,rep_221b7f39,641.46,64.96,228.52,REJECTED,2025-10-24 04:10:05.601026,2025-11-16 04:10:05.601026
quote_a31fe74f,cust_6449b0f4,rep_4fd63151,5421.1,364.78,812.42,REJECTED,2026-02-19 19:10:05.601026,2026-03-17 19:10:05.601026
quote_669d3948,cust_8035f667,rep_f976f2b3,1928.6,274.49,378.91,CONVERTED,2026-01-04 11:10:05.601026,2026-01-20 11:10:05.601026
quote_0ac778e3,cust_405b3327,rep_71ed5975,8470.89,1450.61,2044.81,REJECTED,2025-11-05 05:10:05.601026,2025-12-05 05:10:05.601026
quote_efce1542,cust_a2b0c037,rep_76071164,2153.07,294.96,674.16,EXPIRED,2026-04-27 03:10:05.601026,2026-05-06 03:10:05.601026
quote_80148f43,cust_12b82827,rep_221b7f39,3708.18,302.69,1251.61,EXPIRED,2025-12-30 20:10:05.601026,2026-01-22 20:10:05.601026
quote_2ecee206,cust_f9e341c0,rep_76071164,1147.51,118.73,346.08,CONVERTED,2025-12-07 18:10:05.601026,2026-01-01 18:10:05.601026
quote_3e9a1f5b,cust_c4924c0b,rep_4fd63151,1356.42,134.29,307.58,CONVERTED,2026-07-28 02:10:05.601026,2026-08-15 02:10:05.601026
quote_aef0ac3a,cust_4e5d5042,rep_221b7f39,2229.4,209.02,575.22,REJECTED,2026-01-12 04:10:05.601026,2026-01-14 04:10:05.601026
quote_ebc7fafd,cust_6449b0f4,rep_26645e7c,6313.76,536.75,1079.14,CONVERTED,2026-03-24 11:10:05.601026,2026-03-28 11:10:05.601026
quote_28d5eda9,cust_1ba4a61c,rep_221b7f39,2734.0,425.58,662.58,EXPIRED,2026-07-24 01:10:05.601026,2026-08-03 01:10:05.601026
quote_b31cd44a,cust_f6330c6d,rep_b548fdfc,318.94,44.21,57.45,REJECTED,2026-01-22 07:10:05.601026,2026-02-12 07:10:05.601026
quote_2dfcebf6,cust_a2b0c037,rep_e08a1589,5845.3,1082.59,1811.21,CONVERTED,2025-12-29 22:10:05.601026,2026-01-18 22:10:05.601026
quote_9f537451,cust_4604301d,rep_76071164,956.82,74.28,230.7,CONVERTED,2026-02-20 19:10:05.601026,2026-02-23 19:10:05.601026
quote_599a2bf7,cust_1ff88c64,rep_d5902688,2392.25,220.15,731.99,EXPIRED,2026-06-21 18:10:05.601026,2026-06-23 18:10:05.601026
quote_bc206a06,cust_6449b0f4,rep_26645e7c,1799.28,257.3,324.75,EXPIRED,2026-03-09 00:10:05.601026,2026-04-05 00:10:05.601026
quote_af072b0c,cust_3f9d4565,rep_71ed5975,4507.65,217.68,935.17,REJECTED,2026-06-25 22:10:05.601026,2026-06-29 22:10:05.601026
quote_a5669156,cust_5e885041,rep_b548fdfc,5818.48,784.29,1837.79,CONVERTED,2026-03-04 13:10:05.601026,2026-03-29 13:10:05.601026
quote_3a243331,cust_1d7b20af,rep_221b7f39,1778.6,136.86,636.42,CONVERTED,2025-10-22 02:10:05.601026,2025-11-17 02:10:05.601026
quote_9f7c4eb4,cust_f6330c6d,rep_76071164,671.36,58.47,156.29,REJECTED,2026-06-07 11:10:05.601026,2026-06-14 11:10:05.601026
quote_27762127,cust_41d19430,rep_e08a1589,2131.29,186.74,870.75,CONVERTED,2025-11-19 04:10:05.601026,2025-11-24 04:10:05.601026
quote_b0027d1f,cust_ceb41cd8,rep_4fd63151,1808.56,699.56,-110.4,CONVERTED,2026-08-12 14:10:05.601026,2026-08-20 14:10:05.601026
quote_d2c72c47,cust_42587fc7,rep_4fd63151,9174.76,1710.17,776.37,CONVERTED,2026-05-29 00:10:05.601026,2026-06-22 00:10:05.601026
quote_2472c612,cust_4d188ce5,rep_26645e7c,2351.2,318.31,493.74,EXPIRED,2026-06-08 00:10:05.601026,2026-06-29 00:10:05.601026
quote_601199da,cust_3f9d4565,rep_71ed5975,101.33,8.33,37.86,REJECTED,2026-07-04 19:10:05.601026,2026-07-22 19:10:05.601026
quote_1bc10d34,cust_3752d640,rep_4fd63151,2922.65,221.28,1225.62,REJECTED,2025-10-08 03:10:05.601026,2025-10-27 03:10:05.601026
quote_2a1ca06d,cust_6449b0f4,rep_4fd63151,5897.74,651.71,1491.49,CONVERTED,2026-03-26 12:10:05.601026,2026-04-17 12:10:05.601026
quote_409b573c,cust_7adfc319,rep_26645e7c,1508.55,169.38,168.6,CONVERTED,2026-01-11 01:10:05.601026,2026-01-12 01:10:05.601026
quote_ab12b15e,cust_42587fc7,rep_03d99ec4,1005.7,117.72,107.6,CONVERTED,2026-05-05 10:10:05.601026,2026-05-15 10:10:05.601026
quote_1f7e9649,cust_1ff5ebdc,rep_221b7f39,590.4,52.63,72.87,REJECTED,2026-02-25 20:10:05.601026,2026-02-26 20:10:05.601026
quote_70883ad6,cust_db6dac0a,rep_f976f2b3,3427.33,1469.86,-387.96,REJECTED,2026-06-02 06:10:05.601026,2026-06-09 06:10:05.601026
quote_b205e842,cust_3752d640,rep_4fd63151,1175.36,125.31,289.41,CONVERTED,2026-05-22 10:10:05.601026,2026-06-01 10:10:05.601026
quote_a7db232f,cust_b2c27d93,rep_76071164,3075.75,298.95,925.23,EXPIRED,2026-03-23 20:10:05.601026,2026-03-26 20:10:05.601026
quote_436d9cb3,cust_41d19430,rep_f976f2b3,5284.6,723.3,1208.2,REJECTED,2026-03-07 07:10:05.601026,2026-03-11 07:10:05.601026
quote_af40ffe2,cust_843ab967,rep_76071164,2140.16,179.37,544.19,CONVERTED,2026-05-30 18:10:05.601026,2026-06-09 18:10:05.601026
quote_cb5c77eb,cust_c3571491,rep_b548fdfc,4458.8,247.07,1321.41,REJECTED,2026-06-19 21:10:05.601026,2026-07-12 21:10:05.601026
quote_bdda6de4,cust_215bbb49,rep_d5902688,1240.93,149.4,237.02,REJECTED,2026-06-09 11:10:05.601026,2026-06-11 11:10:05.601026
quote_61b59b2b,cust_fa1faded,rep_76071164,442.78,47.6,159.22,REJECTED,2026-03-14 03:10:05.601026,2026-03-29 03:10:05.601026
quote_5ef27a11,cust_843ab967,rep_d5902688,442.78,43.44,163.38,CONVERTED,2025-09-12 07:10:05.601026,2025-10-12 07:10:05.601026
quote_5a7e8002,cust_faaa7a40,rep_4fd63151,1116.29,82.38,273.43,CONVERTED,2026-07-08 13:10:05.601026,2026-07-30 13:10:05.601026
quote_16bc1afc,cust_35bcb900,rep_71ed5975,2349.76,837.15,-85.49,REJECTED,2026-01-13 01:10:05.601026,2026-02-07 01:10:05.601026
quote_4abc4cc3,cust_3e2b9a91,rep_76071164,1116.29,45.34,310.47,REJECTED,2026-02-19 11:10:05.601026,2026-03-01 11:10:05.601026
quote_671f81b9,cust_f6647730,rep_221b7f39,118.08,18.0,7.1,CONVERTED,2026-06-16 21:10:05.601026,2026-07-02 21:10:05.601026
quote_899c56a4,cust_b5f9471e,rep_4fd63151,3075.75,591.23,632.95,CONVERTED,2026-04-20 01:10:05.601026,2026-05-15 01:10:05.601026
quote_58a1039a,cust_7a79b0e8,rep_03d99ec4,1356.42,166.05,275.82,CONVERTED,2025-11-22 15:10:05.601026,2025-12-13 15:10:05.601026
quote_eebd3262,cust_8035f667,rep_76071164,1644.16,218.72,215.49,REJECTED,2026-02-14 07:10:05.601026,2026-03-03 07:10:05.601026
quote_20ea0f29,cust_16c62d60,rep_f976f2b3,1350.02,214.32,243.06,CONVERTED,2025-11-17 09:10:05.601026,2025-11-18 09:10:05.601026
quote_2a96faa0,cust_12ae9a83,rep_d5902688,831.04,71.5,145.62,REJECTED,2026-03-22 20:10:05.601026,2026-04-11 20:10:05.601026
quote_6f9b1ee8,cust_b2c27d93,rep_76071164,7589.1,734.79,2737.8,REJECTED,2026-03-08 13:10:05.601026,2026-03-21 13:10:05.601026
quote_b25a2a33,cust_8035f667,rep_f976f2b3,2033.88,218.87,316.09,REJECTED,2026-04-28 19:10:05.601026,2026-05-11 19:10:05.601026
quote_6100c1d9,cust_b2c27d93,rep_71ed5975,1435.38,163.68,482.4,EXPIRED,2026-04-20 18:10:05.601026,2026-05-12 18:10:05.601026
quote_3c8fa0cf,cust_35bcb900,rep_d5902688,2395.26,261.66,584.92,CONVERTED,2026-03-10 20:10:05.601026,2026-03-22 20:10:05.601026
quote_29aefbf1,cust_2049b501,rep_03d99ec4,3177.04,274.15,1198.55,EXPIRED,2026-05-27 19:10:05.601026,2026-06-17 19:10:05.601026
quote_f613766f,cust_69492daf,rep_4fd63151,3421.8,380.89,828.51,REJECTED,2026-05-12 16:10:05.601026,2026-05-29 16:10:05.601026
quote_4b2a8b2d,cust_79ddb8e2,rep_f976f2b3,2597.4,335.38,869.24,EXPIRED,2025-10-02 16:10:05.601026,2025-10-09 16:10:05.601026
quote_84a09f1f,cust_b957ff58,rep_b548fdfc,301.65,14.12,56.65,CONVERTED,2026-06-30 20:10:05.601026,2026-07-10 20:10:05.601026
quote_5b4c5f96,cust_560682aa,rep_76071164,1034.88,142.67,352.73,CONVERTED,2026-06-15 02:10:05.601026,2026-06-19 02:10:05.601026
quote_f91be412,cust_215bbb49,rep_b548fdfc,708.07,79.4,238.38,CONVERTED,2026-04-19 00:10:05.601026,2026-05-18 00:10:05.601026
quote_a2af1d3b,cust_0b6086ec,rep_b548fdfc,3743.88,528.76,222.44,REJECTED,2026-02-02 04:10:05.601026,2026-02-22 04:10:05.601026
quote_36f016fe,cust_db6dac0a,rep_b548fdfc,118.08,15.55,9.55,EXPIRED,2026-01-12 12:10:05.601026,2026-01-28 12:10:05.601026
quote_875e07fb,cust_969bf7c5,rep_03d99ec4,2737.44,292.08,675.44,REJECTED,2026-02-24 07:10:05.601026,2026-03-18 07:10:05.601026
quote_65a467a9,cust_843ab967,rep_f976f2b3,3699.22,538.73,813.32,CONVERTED,2026-02-06 18:10:05.601026,2026-02-19 18:10:05.601026
quote_b2f775d0,cust_3752d640,rep_b548fdfc,1508.92,180.1,375.14,EXPIRED,2025-11-11 17:10:05.601026,2025-11-27 17:10:05.601026
quote_a7c1bc30,cust_3880925b,rep_b548fdfc,106.16,41.02,-10.34,CONVERTED,2026-05-23 09:10:05.601026,2026-05-29 09:10:05.601026
quote_189f08a9,cust_faaa7a40,rep_d5902688,478.46,64.58,150.78,EXPIRED,2026-07-22 20:10:05.601026,2026-08-11 20:10:05.601026
quote_4fd354e0,cust_8bb8f56a,rep_221b7f39,1808.56,260.19,328.97,CONVERTED,2025-09-06 19:10:05.601026,2025-09-08 19:10:05.601026
quote_6109a8ea,cust_e7123a90,rep_e08a1589,7420.44,728.24,2592.41,EXPIRED,2026-08-18 00:10:05.601026,2026-09-06 00:10:05.601026
quote_2bfadefd,cust_7a79b0e8,rep_d5902688,14641.01,2165.83,4552.51,REJECTED,2026-02-04 01:10:05.601026,2026-02-28 01:10:05.601026
quote_ff9eaf09,cust_5fb65258,rep_71ed5975,2395.26,307.93,538.65,CONVERTED,2026-03-01 05:10:05.601026,2026-03-04 05:10:05.601026
quote_2ae2261d,cust_7adfc319,rep_b548fdfc,3170.76,421.82,737.08,CONVERTED,2026-04-23 17:10:05.601026,2026-05-09 17:10:05.601026
quote_3c93c033,cust_42587fc7,rep_71ed5975,4621.3,845.33,321.39,CONVERTED,2026-04-29 16:10:05.601026,2026-05-13 16:10:05.601026
quote_355675a8,cust_faaa7a40,rep_d5902688,5610.66,707.45,762.68,REJECTED,2025-12-08 12:10:05.601026,2025-12-17 12:10:05.601026
quote_1163461e,cust_ce1f66a4,rep_4fd63151,2704.38,439.84,738.02,REJECTED,2026-05-13 03:10:05.601026,2026-05-18 03:10:05.601026
quote_af6c6754,cust_1d7b20af,rep_4fd63151,1765.46,202.32,462.77,EXPIRED,2026-02-26 02:10:05.601026,2026-03-10 02:10:05.601026
quote_f5a674a1,cust_5fb65258,rep_f976f2b3,1328.34,161.06,459.4,REJECTED,2026-04-21 17:10:05.601026,2026-05-14 17:10:05.601026
quote_448eadf9,cust_5199088a,rep_d5902688,318.48,47.52,44.52,CONVERTED,2026-02-22 04:10:05.601026,2026-03-20 04:10:05.601026
quote_9c6286a5,cust_3e7091d4,rep_221b7f39,5615.82,413.01,713.79,REJECTED,2026-03-20 10:10:05.601026,2026-04-05 10:10:05.601026
quote_e60f5d31,cust_8cdf7d4e,rep_e08a1589,7706.82,623.37,2784.63,EXPIRED,2025-11-17 17:10:05.601026,2025-12-13 17:10:05.601026
quote_2645a647,cust_f6647730,rep_26645e7c,584.53,70.59,218.79,EXPIRED,2026-07-08 01:10:05.601026,2026-08-01 01:10:05.601026
quote_1de8ee7b,cust_57020bdd,rep_e08a1589,4572.45,562.93,1540.85,CONVERTED,2026-01-16 12:10:05.601026,2026-01-28 12:10:05.601026
quote_2cf5b837,cust_bc936013,rep_71ed5975,3674.79,562.9,300.32,CONVERTED,2026-01-24 12:10:05.601026,2026-02-11 12:10:05.601026
quote_e4d90b99,cust_4d188ce5,rep_d5902688,13106.8,1343.12,2209.08,REJECTED,2025-09-23 02:10:05.601026,2025-09-25 02:10:05.601026
