quote_item_id,quotation_id,product_id,quantity,original_price,discount_percentage,discount_amount,final_price,cost_price,margin_amount
qi_ad3bf813,quote_d9a441e0,prod_2a053ba0,1,118.08,13.46,15.89,102.19,92.98,9.21
qi_00e63ca6,quote_102bcfd2,prod_587805bf,7,620.3,7.52,326.41,4015.69,395.64,1246.21
qi_e08e3c45,quote_102bcfd2,prod_67da2a8c,1,502.85,10.26,51.58,451.27,390.19,61.08
qi_90c07246,quote_102bcfd2,prod_2a053ba0,1,118.08,6.78,8.01,110.07,92.98,17.09
qi_94d44ee4,quote_1fac70cd,prod_fe300255,7,544.27,4.24,161.38,3648.51,378.97,995.72
qi_2cc8c79a,quote_1fac70cd,prod_761255b4,2,377.23,11.65,87.93,666.53,238.42,189.69
qi_9b4d4eea,quote_7779b1ec,prod_f009ca00,6,904.43,16.03,869.88,4556.7,467.12,1753.98
qi_3ee664ee,quote_3a7c2663,prod_566c0f49,1,542.11,7.87,42.65,499.46,424.39,75.07
qi_a354f7ba,quote_c76d9552,prod_53e1d316,8,258.72,13.22,273.65,1796.11,134.87,717.15
qi_d3b78713,quote_48e2e6df,prod_039421d7,9,221.39,8.06,160.56,1831.95,117.98,770.13
qi_085d5d9a,quote_ef280c15,prod_b3825ee4,6,2407.95,14.82,2141.63,12306.07,1308.02,4457.95
qi_760f9aac,quote_ef280c15,prod_5aea0ff9,10,535.04,13.06,698.87,4651.53,354.15,1110.03
qi_9ac34f4d,quote_3ad9b644,prod_971152aa,2,452.14,7.6,68.75,835.53,304.85,225.83
qi_b3ec5b69,quote_f9a75c89,prod_f24c5a18,1,341.75,13.37,45.69,296.06,205.73,90.33
qi_22542541,quote_69f33242,prod_cb6fc0eb,9,623.98,14.87,835.3,4780.52,498.78,291.5
qi_ac4c7c63,quote_146834c9,prod_2af333ea,5,445.79,9.12,203.38,2025.57,329.4,378.57
qi_772fa6d7,quote_be19e4b0,prod_f24c5a18,8,341.75,8.31,227.21,2506.79,205.73,860.95
qi_fb4d5f9e,quote_1c0ab81e,prod_951860a3,5,342.18,12.65,216.42,1494.48,221.24,388.28
qi_eb167927,quote_4ada25aa,prod_24ab3fd0,8,528.46,9.77,412.9,3814.78,335.31,1132.3
qi_4993457f,quote_cf28c0c0,prod_c5ca2c8c,7,432.9,15.9,481.7,2548.6,232.13,923.69
qi_53f3076c,quote_f1167bc4,prod_71507ccd,8,557.35,7.74,345.32,4113.48,361.29,1223.16
qi_56c31272,quote_f1167bc4,prod_5aea0ff9,2,535.04,13.93,149.05,921.03,354.15,212.73
qi_8267a296,quote_6c18ac60,prod_64c08afc,6,239.23,11.3,162.13,1273.25,131.55,483.95
qi_4b219582,quote_3dd9f912,prod_761255b4,4,377.23,4.51,68.02,1440.9,238.42,487.22
qi_09d8b5bb,quote_45fbfadc,prod_7a535b91,4,941.21,10.6,399.15,3365.69,552.83,1154.37
qi_4667f456,quote_91ae7c59,prod_582de9a4,7,584.53,16.56,677.77,3413.94,295.15,1347.89
qi_388a0e0d,quote_2dc55ed4,prod_7afc80e5,2,500.07,11.61,116.12,884.02,298.76,286.5
qi_e3d4ef25,quote_c8fef246,prod_ff879477,9,508.47,6.34,290.25,4285.98,374.73,913.41
qi_280f1206,quote_c41f5a72,prod_b3825ee4,7,2407.95,15.35,2587.88,14267.77,1308.02,5111.63
qi_d1b71db4,quote_c41f5a72,prod_761255b4,9,377.23,13.07,443.71,2951.36,238.42,805.58
qi_68483891,quote_c66bbc79,prod_f009ca00,10,904.43,16.09,1455.22,7589.08,467.12,2917.88
qi_3c115b10,quote_260cec99,prod_bfb5489d,7,159.47,12.0,133.91,982.38,108.64,221.9
qi_abb6ef43,quote_5de8c357,prod_4e0ad55a,8,394.43,13.79,435.11,2720.33,300.07,319.77
qi_4ca327d4,quote_5de8c357,prod_b572f27a,1,234.88,15.89,37.33,197.55,172.85,24.7
qi_59300e84,quote_5de8c357,prod_2a053ba0,1,118.08,17.28,20.41,97.67,92.98,4.69
qi_eb14950c,quote_3f8b1d43,prod_3bcbd935,7,412.02,49.94,1440.23,1443.91,239.32,-231.33
qi_d51b4cdc,quote_71eb55d2,prod_5d2d5599,6,99.34,7.79,46.45,549.59,56.01,213.53
qi_3332a8a0,quote_71eb55d2,prod_039421d7,4,221.39,10.61,93.97,791.59,117.98,319.67
qi_534ccc8d,quote_2f26ab93,prod_24ab3fd0,2,528.46,10.07,106.46,950.46,335.31,279.84
qi_8f4f778b,quote_9a898922,prod_6bb9d589,3,257.04,14.24,109.78,661.34,173.89,139.67
qi_e4bb4d52,quote_e5ea1e9d,prod_71507ccd,6,557.35,6.81,227.83,3116.27,361.29,948.53
qi_60b54465,quote_e5ea1e9d,prod_c5ca2c8c,3,432.9,11.28,146.56,1152.14,232.13,455.75
qi_497a44b4,quote_d6b02d5c,prod_2a053ba0,10,118.08,6.43,75.96,1104.84,92.98,175.04
qi_356f1d5b,quote_bbb67ae6,prod_5d2d5599,3,99.34,9.23,27.52,270.5,56.01,102.47
qi_a0eddd09,quote_bbb67ae6,prod_761255b4,1,377.23,13.56,51.16,326.07,238.42,87.65
qi_2ad7f9ae,quote_bbb67ae6,prod_2a053ba0,1,118.08,17.77,20.98,97.1,92.98,4.12
qi_6758a970,quote_bbb67ae6,prod_6bb9d589,1,257.04,11.74,30.17,226.87,173.89,52.98
qi_9781c67a,quote_4dfddd65,prod_6bb9d589,4,257.04,10.98,112.87,915.29,173.89,219.73
qi_0c0a1338,quote_c42445fb,prod_09b423f4,6,194.09,11.02,128.28,1036.26,140.65,192.36
qi_5f614766,quote_cb707028,prod_7afc80e5,7,500.07,9.11,319.03,3181.46,298.76,1090.14
qi_4a0e6973,quote_c9b3292f,prod_4f0226fb,5,126.37,6.98,44.11,587.74,80.07,187.39
qi_9d71cd80,quote_c9b3292f,prod_aa9c466e,5,192.86,13.42,129.41,834.89,127.52,197.29
qi_a9858736,quote_c9b3292f,prod_2a053ba0,1,118.08,13.95,16.47,101.61,92.98,8.63
qi_28655cde,quote_87dd0d0e,prod_67da2a8c,8,502.85,12.65,508.72,3514.08,390.19,392.56
qi_5ea2bacc,quote_edc49821,prod_53e1d316,4,258.72,13.89,143.76,891.12,134.87,351.64
qi_f02f053e,quote_dec2e780,prod_f24c5a18,1,341.75,9.93,33.94,307.81,205.73,102.08
qi_c305093f,quote_96da07be,prod_aa9c466e,5,192.86,15.52,149.68,814.62,127.52,177.02
qi_f01abf3e,quote_7e460c3f,prod_ad64d881,1,2529.7,16.64,420.95,2108.75,1372.17,736.58
qi_fbfb34cd,quote_7e460c3f,prod_aa9c466e,7,192.86,13.3,179.61,1170.41,127.52,277.77
qi_cfec3b1e,quote_66456468,prod_971152aa,4,452.14,8.77,158.57,1649.99,304.85,430.59
qi_2f2f8755,quote_22efd74f,prod_7a535b91,9,941.21,17.29,1464.68,7006.21,552.83,2030.74
qi_3958b742,quote_f30e9115,prod_5aea0ff9,5,535.04,13.77,368.41,2306.79,354.15,536.04
qi_e7aa864f,quote_cca2b1b3,prod_2a053ba0,3,118.08,9.69,34.33,319.91,92.98,40.97
qi_c3d2866a,quote_d759b993,prod_ad64d881,6,2529.7,13.68,2075.68,13102.52,1372.17,4869.5
qi_1aab6783,quote_efb88377,prod_67da2a8c,1,502.85,11.12,55.9,446.95,390.19,56.76
qi_cb6e2498,quote_4594fc0f,prod_587805bf,4,620.3,10.63,263.75,2217.45,395.64,634.89
qi_eb3f8b23,quote_abfd667e,prod_de12acd0,9,335.68,8.79,265.67,2755.45,228.3,700.75
qi_012da998,quote_307b5808,prod_4e0ad55a,7,394.43,11.57,319.53,2441.48,300.07,340.99
qi_f4a0571d,quote_307b5808,prod_aa9c466e,2,192.86,12.61,48.65,337.07,127.52,82.03
qi_c3a4ede8,quote_307b5808,prod_2a053ba0,1,118.08,5.96,7.04,111.04,92.98,18.06
qi_7d57a427,quote_c6a79fea,prod_308881b9,8,1352.19,4.19,453.43,10364.09,763.26,4258.01
qi_ecba3da7,quote_c6a79fea,prod_c5ca2c8c,2,432.9,10.38,89.85,775.95,232.13,311.69
qi_b978d24b,quote_9ffef0f2,prod_f24c5a18,10,341.75,14.54,496.96,2920.54,205.73,863.24
qi_5b71ec2b,quote_c23af222,prod_b572f27a,4,234.88,10.54,99.01,840.51,172.85,149.11
qi_ce7aa110,quote_203db7cc,prod_81feaa25,5,674.35,16.9,569.97,2801.78,337.49,1114.33
qi_57f5eb41,quote_203db7cc,prod_761255b4,1,377.23,18.33,69.14,308.09,238.42,69.67
qi_b8b552ec,quote_203db7cc,prod_2a053ba0,1,118.08,16.23,19.16,98.92,92.98,5.94
qi_096b3b5a,quote_203db7cc,prod_b9a67276,1,132.34,14.28,18.89,113.45,72.74,40.71
qi_e7bf39a9,quote_752e6382,prod_aa9c466e,3,192.86,7.1,41.09,537.49,127.52,154.93
qi_3d8b2002,quote_70d121b0,prod_bfb5489d,2,159.47,13.45,42.9,276.04,108.64,58.76
qi_a1a95802,quote_c465356b,prod_aa9c466e,6,192.86,10.42,120.6,1036.56,127.52,271.44
qi_aff78eb5,quote_d62e633d,prod_6bb9d589,6,257.04,13.3,205.15,1337.09,173.89,293.75
qi_9ed45866,quote_b7240126,prod_b3825ee4,8,2407.95,14.44,2781.16,16482.44,1308.02,6018.28
qi_6e5f0afc,quote_b7240126,prod_aa9c466e,5,192.86,12.17,117.38,846.92,127.52,209.32
qi_ad282d9f,quote_fd09d493,prod_8713c712,8,1310.68,11.0,1152.97,9332.47,955.46,1688.79
qi_bcb0dbfe,quote_e1636f8c,prod_bfb5489d,2,159.47,10.57,33.72,285.22,108.64,67.94
qi_d51248a3,quote_dfa88dba,prod_09b423f4,5,194.09,11.54,111.98,858.47,140.65,155.22
qi_fcfd5f94,quote_4215c6b9,prod_aa9c466e,7,192.86,9.22,124.49,1225.53,127.52,332.89
qi_5f4b928a,quote_91163221,prod_b572f27a,10,234.88,7.19,168.97,2179.83,172.85,451.33
qi_343e967c,quote_ca31a431,prod_761255b4,1,377.23,16.26,61.33,315.9,238.42,77.48
qi_99956f0e,quote_b7956dd0,prod_fe300255,9,544.27,14.1,690.77,4207.66,378.97,796.93
qi_fc7a03dd,quote_b7956dd0,prod_039421d7,3,221.39,18.51,122.97,541.2,117.98,187.26
qi_45fef2c8,quote_54bfa265,prod_3bcbd935,2,412.02,4.34,35.8,788.24,239.32,309.6
qi_a37b48e4,quote_ab12e374,prod_53e1d316,6,258.72,14.11,219.05,1333.27,134.87,524.05
qi_99e050ad,quote_1e836ea9,prod_aa9c466e,9,192.86,13.15,228.26,1507.48,127.52,359.8
qi_1448ab5e,quote_0372b6c4,prod_5d2d5599,9,99.34,7.41,66.23,827.83,56.01,323.74
qi_705f01bb,quote_568932bd,prod_5aea0ff9,7,535.04,11.28,422.65,3322.63,354.15,843.58
qi_14117dfa,quote_4df8fe9b,prod_c5ca2c8c,3,432.9,12.7,164.9,1133.8,232.13,437.41
qi_44cfc72a,quote_af477048,prod_4e0ad55a,9,394.43,12.2,433.19,3116.68,300.07,416.05
qi_35962f18,quote_af477048,prod_5aea0ff9,3,535.04,8.05,129.24,1475.88,354.15,413.43
qi_dd1e648e,quote_79268dd9,prod_6bb9d589,9,257.04,13.21,305.6,2007.76,173.89,442.75
qi_68674fde,quote_7ac2614f,prod_1a600b85,2,467.29,13.49,126.03,808.55,370.35,67.85
qi_cb94220d,quote_a5588019,prod_4e0ad55a,8,394.43,12.22,385.53,2769.91,300.07,369.35
qi_60ef7230,quote_d62d5d55,prod_71507ccd,3,557.35,10.72,179.16,1492.89,361.29,409.02
qi_e443561c,quote_d62d5d55,prod_039421d7,4,221.39,10.8,95.6,789.96,117.98,318.04
qi_60a8126d,quote_444d17fb,prod_566c0f49,10,542.11,11.93,646.51,4774.59,424.39,530.69
qi_60199e61,quote_444d17fb,prod_971152aa,5,452.14,10.57,238.93,2021.77,304.85,497.52
qi_af382461,quote_44ba4238,prod_f009ca00,3,904.43,13.0,352.81,2360.48,467.12,959.12
qi_32ffb62c,quote_63874663,prod_971152aa,3,452.14,8.04,109.03,1247.39,304.85,332.84
qi_ae8c8ab2,quote_4a376a8f,prod_fe300255,9,544.27,4.51,220.83,4677.6,378.97,1266.87
qi_cdf11bea,quote_bd101a47,prod_54709729,8,876.27,12.59,882.41,6127.75,477.91,2304.47
qi_f411e3b7,quote_bd101a47,prod_7afc80e5,2,500.07,15.86,158.61,841.53,298.76,244.01
qi_c4abad69,quote_bd101a47,prod_2a053ba0,1,118.08,17.84,21.06,97.02,92.98,4.04
qi_437a567f,quote_2e9ba29e,prod_bcde7343,10,103.88,13.94,144.86,893.94,76.74,126.54
qi_1516b1a8,quote_2fba6d1e,prod_3bcbd935,8,412.02,10.23,337.08,2959.08,239.32,1044.52
qi_beb7a539,quote_70531e07,prod_ad64d881,10,2529.7,5.19,1313.95,23983.05,1372.17,10261.35
qi_b5a30718,quote_70531e07,prod_aa9c466e,8,192.86,9.23,142.41,1400.47,127.52,380.31
qi_0ab45628,quote_d76e5fac,prod_71507ccd,5,557.35,2.79,77.8,2708.95,361.29,902.5
qi_3c2b6378,quote_d76e5fac,prod_2a053ba0,1,118.08,10.37,12.24,105.84,92.98,12.86
qi_1a60786b,quote_30304d85,prod_b2f3a8f7,3,101.33,14.65,44.55,259.44,55.14,94.02
qi_5ca98895,quote_cca5e351,prod_24ab3fd0,2,528.46,8.13,85.95,970.97,335.31,300.35
qi_b91590b7,quote_b6971868,prod_5aea0ff9,10,535.04,10.58,566.28,4784.12,354.15,1242.62
qi_8b529e68,quote_7c76ed4f,prod_e1bddf73,7,561.12,8.16,320.7,3607.14,422.73,648.03
qi_e6e134af,quote_7c76ed4f,prod_c5ca2c8c,1,432.9,9.89,42.81,390.09,232.13,157.96
qi_603c74b9,quote_eeaf35f2,prod_fe300255,4,544.27,9.34,203.33,1973.75,378.97,457.87
qi_0148687f,quote_07494236,prod_308881b9,1,1352.19,3.8,51.34,1300.85,763.26,537.59
qi_20546bb9,quote_07494236,prod_039421d7,5,221.39,5.49,60.73,1046.22,117.98,456.32
qi_d9fa4b07,quote_07494236,prod_2a053ba0,1,118.08,12.28,14.5,103.58,92.98,10.6
qi_8dccb462,quote_07494236,prod_770c0c43,1,304.47,10.25,31.2,273.27,153.4,119.87
qi_9eb04a00,quote_1e3ff31b,prod_f24c5a18,5,341.75,5.63,96.16,1612.59,205.73,583.94
qi_1cdaf170,quote_b87795e1,prod_7afc80e5,5,500.07,9.07,226.84,2273.51,298.76,779.71
qi_5aa1f96d,quote_0e01c7df,prod_b9a67276,6,132.34,10.74,85.31,708.73,72.74,272.29
qi_ebe9ab09,quote_0e01c7df,prod_c5ca2c8c,1,432.9,14.44,62.51,370.39,232.13,138.26
qi_ead87836,quote_5cabf734,prod_4e0ad55a,10,394.43,18.19,717.57,3226.73,300.07,226.03
qi_c4d15791,quote_5cabf734,prod_7afc80e5,1,500.07,9.52,47.6,452.47,298.76,153.71
qi_363ac89e,quote_c3e95fed,prod_be2be7f1,1,126.81,46.52,58.99,67.82,96.34,-28.52
qi_7207a299,quote_c3e95fed,prod_971152aa,4,452.14,42.99,777.42,1031.14,304.85,-188.26
qi_1352e1a1,quote_c3e95fed,prod_2a053ba0,1,118.08,44.8,52.9,65.18,92.98,-27.8
qi_9082e83b,quote_882544f6,prod_b3825ee4,9,2407.95,12.01,2603.62,19067.93,1308.02,7295.75
qi_ebd16815,quote_882544f6,prod_aa9c466e,6,192.86,9.04,104.64,1052.52,127.52,287.4
qi_5ffdb948,quote_7a79c870,prod_53e1d316,4,258.72,7.61,78.77,956.11,134.87,416.63
qi_335b1a80,quote_48858516,prod_039421d7,7,221.39,15.7,243.36,1306.37,117.98,480.51
qi_b119e2d4,quote_c9c9a4b5,prod_b2f3a8f7,4,101.33,9.82,39.79,365.53,55.14,144.97
qi_e018bb42,quote_38c45850,prod_b3825ee4,1,2407.95,7.87,189.62,2218.33,1308.02,910.31
qi_b6d0ebfc,quote_38c45850,prod_c5ca2c8c,10,432.9,5.46,236.31,4092.69,232.13,1771.39
qi_51df6cef,quote_16f256b4,prod_5aea0ff9,7,535.04,12.49,467.94,3277.34,354.15,798.29
qi_3d8514f2,quote_c30fe726,prod_24ab3fd0,1,528.46,14.46,76.39,452.07,335.31,116.76
qi_31f83140,quote_7be83e95,prod_566c0f49,3,542.11,12.76,207.58,1418.75,424.39,145.58
qi_fa300beb,quote_7be83e95,prod_b572f27a,2,234.88,8.37,39.33,430.43,172.85,84.73
qi_4b755253,quote_7be83e95,prod_2a053ba0,1,118.08,10.43,12.32,105.76,92.98,12.78
qi_08b3dde0,quote_56cb4f0e,prod_566c0f49,7,542.11,8.16,309.49,3485.28,424.39,514.55
qi_5d7ce86d,quote_56cb4f0e,prod_c5ca2c8c,5,432.9,9.19,199.01,1965.49,232.13,804.84
qi_877004e0,quote_56cb4f0e,prod_53e1d316,1,258.72,7.33,18.95,239.77,134.87,104.9
qi_5e43d72f,quote_01ecc4fd,prod_6bb9d589,1,257.04,7.34,18.86,238.18,173.89,64.29
qi_5acae51c,quote_8eed7300,prod_f009ca00,10,904.43,9.08,821.16,8223.14,467.12,3551.94
qi_760022a4,quote_51147067,prod_5d2d5599,2,99.34,11.54,22.92,175.76,56.01,63.74
qi_76e6cf4c,quote_51147067,prod_039421d7,2,221.39,9.5,42.04,400.74,117.98,164.78
qi_8978d851,quote_a31fe74f,prod_566c0f49,10,542.11,6.73,364.78,5056.32,424.39,812.42
qi_dd6a6a2b,quote_669d3948,prod_aa9c466e,10,192.86,14.23,274.49,1654.11,127.52,378.91
qi_b4d86038,quote_0ac778e3,prod_7a535b91,9,941.21,17.12,1450.61,7020.28,552.83,2044.81
qi_ed50ac44,quote_efce1542,prod_64c08afc,9,239.23,13.7,294.96,1858.11,131.55,674.16
qi_7fefd74b,quote_80148f43,prod_3bcbd935,9,412.02,8.16,302.69,3405.49,239.32,1251.61
qi_90c7a761,quote_2ecee206,prod_b9a67276,4,132.34,11.08,58.68,470.68,72.74,179.72
qi_9df5e4af,quote_2ecee206,prod_7afc80e5,1,500.07,10.18,50.88,449.19,298.76,150.43
qi_e595edbc,quote_2ecee206,prod_2a053ba0,1,118.08,7.77,9.17,108.91,92.98,15.93
qi_8ca1ef2d,quote_3e9a1f5b,prod_971152aa,3,452.14,9.9,134.29,1222.13,304.85,307.58
qi_93e032a3,quote_aef0ac3a,prod_71507ccd,4,557.35,9.38,209.02,2020.38,361.29,575.22
qi_11ab68c3,quote_ebc7fafd,prod_e1bddf73,10,561.12,8.35,468.75,5142.45,422.73,915.15
qi_28806817,quote_ebc7fafd,prod_971152aa,1,452.14,10.28,46.47,405.67,304.85,100.82
qi_b6b367ba,quote_ebc7fafd,prod_2a053ba0,1,118.08,10.48,12.37,105.71,92.98,12.73
qi_40b0f8bd,quote_ebc7fafd,prod_b9a67276,1,132.34,6.92,9.15,123.19,72.74,50.45
qi_91a6671c,quote_28d5eda9,prod_f24c5a18,8,341.75,15.57,425.58,2308.42,205.73,662.58
qi_f9c6b079,quote_b31cd44a,prod_bfb5489d,2,159.47,13.86,44.21,274.73,108.64,57.45
qi_13d5a3c1,quote_2dfcebf6,prod_582de9a4,10,584.53,18.52,1082.59,4762.71,295.15,1811.21
qi_f1427d83,quote_9f537451,prod_bfb5489d,6,159.47,7.76,74.28,882.54,108.64,230.7
qi_0f7d8422,quote_599a2bf7,prod_f24c5a18,7,341.75,9.2,220.15,2172.1,205.73,731.99
qi_8c386de1,quote_bc206a06,prod_6bb9d589,7,257.04,14.3,257.3,1541.98,173.89,324.75
qi_3ff177cd,quote_af072b0c,prod_e1bddf73,7,561.12,4.54,178.41,3749.43,422.73,790.32
qi_6b673af5,quote_af072b0c,prod_aa9c466e,2,192.86,7.92,30.55,355.17,127.52,100.13
qi_08bded01,quote_af072b0c,prod_09b423f4,1,194.09,4.49,8.72,185.37,140.65,44.72
qi_1fef2c81,quote_a5669156,prod_54709729,6,876.27,13.51,710.5,4547.12,477.91,1679.66
qi_42356739,quote_a5669156,prod_039421d7,2,221.39,13.1,57.99,384.79,117.98,148.83
qi_111d6a23,quote_a5669156,prod_2a053ba0,1,118.08,13.38,15.8,102.28,92.98,9.3
qi_aa7d07de,quote_3a243331,prod_5d2d5599,8,99.34,9.24,73.43,721.29,56.01,273.21
qi_3636cd53,quote_3a243331,prod_c5ca2c8c,2,432.9,6.36,55.04,810.76,232.13,346.5
qi_4e4a4526,quote_3a243331,prod_2a053ba0,1,118.08,7.11,8.39,109.69,92.98,16.71
qi_d8cc3db7,quote_9f7c4eb4,prod_de12acd0,2,335.68,8.71,58.47,612.89,228.3,156.29
qi_e39d36d0,quote_27762127,prod_770c0c43,7,304.47,8.76,186.74,1944.55,153.4,870.75
qi_c6c1418e,quote_b0027d1f,prod_971152aa,4,452.14,38.68,699.56,1109.0,304.85,-110.4
qi_85414ca6,quote_d2c72c47,prod_8713c712,7,1310.68,18.64,1710.17,7464.59,955.46,776.37
qi_e624e211,quote_2472c612,prod_b9a67276,8,132.34,12.89,136.52,922.2,72.74,340.28
qi_f71658c9,quote_2472c612,prod_b572f27a,5,234.88,14.85,174.36,1000.04,172.85,135.79
qi_a6a9987d,quote_2472c612,prod_2a053ba0,1,118.08,6.3,7.44,110.64,92.98,17.66
qi_d4b78af3,quote_601199da,prod_b2f3a8f7,1,101.33,8.22,8.33,93.0,55.14,37.86
qi_4495f633,quote_1bc10d34,prod_582de9a4,5,584.53,7.57,221.28,2701.37,295.15,1225.62
qi_bb8af044,quote_2a1ca06d,prod_71507ccd,9,557.35,11.27,565.43,4450.72,361.29,1199.11
qi_3ada44a0,quote_2a1ca06d,prod_039421d7,3,221.39,10.02,66.53,597.64,117.98,243.7
qi_25aba99e,quote_2a1ca06d,prod_2a053ba0,1,118.08,8.57,10.12,107.96,92.98,14.98
qi_f48e8389,quote_2a1ca06d,prod_5d2d5599,1,99.34,9.69,9.63,89.71,56.01,33.7
qi_99c4045f,quote_409b573c,prod_67da2a8c,3,502.85,11.23,169.38,1339.17,390.19,168.6
qi_1229ca6d,quote_ab12b15e,prod_67da2a8c,2,502.85,11.71,117.72,887.98,390.19,107.6
qi_2541dd66,quote_1f7e9649,prod_2a053ba0,5,118.08,8.91,52.63,537.77,92.98,72.87
qi_fdfedddf,quote_70883ad6,prod_be2be7f1,5,126.81,37.83,239.84,394.21,96.34,-87.49
qi_095e8650,quote_70883ad6,prod_5aea0ff9,5,535.04,44.31,1185.46,1489.74,354.15,-281.01
qi_3e6cc4a9,quote_70883ad6,prod_2a053ba0,1,118.08,37.73,44.55,73.53,92.98,-19.45
qi_f3d60a32,quote_b205e842,prod_035d78fc,1,708.07,11.68,82.72,625.35,390.29,235.06
qi_c26b9519,quote_b205e842,prod_1a600b85,1,467.29,9.11,42.59,424.7,370.35,54.35
qi_e3e85df9,quote_a7db232f,prod_f24c5a18,9,341.75,9.72,298.95,2776.8,205.73,925.23
qi_94c47f01,quote_436d9cb3,prod_24ab3fd0,10,528.46,13.69,723.3,4561.3,335.31,1208.2
qi_d95f6d39,quote_af40ffe2,prod_5aea0ff9,4,535.04,8.38,179.37,1960.79,354.15,544.19
qi_5a754aa4,quote_cb5c77eb,prod_71507ccd,8,557.35,5.54,247.07,4211.73,361.29,1321.41
qi_b9aa9717,quote_bdda6de4,prod_fe300255,1,544.27,13.55,73.75,470.52,378.97,91.55
qi_d8161ca0,quote_bdda6de4,prod_aa9c466e,3,192.86,9.46,54.73,523.85,127.52,141.29
qi_7eaab693,quote_bdda6de4,prod_2a053ba0,1,118.08,17.72,20.92,97.16,92.98,4.18
qi_7e5ebdae,quote_61b59b2b,prod_039421d7,2,221.39,10.75,47.6,395.18,117.98,159.22
qi_432e4344,quote_5ef27a11,prod_039421d7,2,221.39,9.81,43.44,399.34,117.98,163.38
qi_75fcfd8b,quote_5a7e8002,prod_bfb5489d,7,159.47,7.38,82.38,1033.91,108.64,273.43
qi_98134e78,quote_16bc1afc,prod_de12acd0,7,335.68,35.63,837.15,1512.61,228.3,-85.49
qi_2a6feb84,quote_4abc4cc3,prod_bfb5489d,7,159.47,4.06,45.34,1070.95,108.64,310.47
qi_9080911b,quote_671f81b9,prod_2a053ba0,1,118.08,15.24,18.0,100.08,92.98,7.1
qi_3286766a,quote_899c56a4,prod_f24c5a18,9,341.75,19.22,591.23,2484.52,205.73,632.95
qi_1f4f1917,quote_58a1039a,prod_971152aa,3,452.14,12.24,166.05,1190.37,304.85,275.82
qi_c9e6de22,quote_eebd3262,prod_b572f27a,7,234.88,13.3,218.72,1425.44,172.85,215.49
qi_17eb1853,quote_20ea0f29,prod_aa9c466e,7,192.86,15.88,214.32,1135.7,127.52,243.06
qi_93a89813,quote_2a96faa0,prod_bcde7343,8,103.88,8.6,71.5,759.54,76.74,145.62
qi_66a94080,quote_6f9b1ee8,prod_ad64d881,3,2529.7,9.68,734.79,6854.31,1372.17,2737.8
qi_65790693,quote_b25a2a33,prod_ff879477,4,508.47,10.76,218.87,1815.01,374.73,316.09
qi_9e96c45e,quote_6100c1d9,prod_64c08afc,6,239.23,11.4,163.68,1271.7,131.55,482.4
qi_8b8bd442,quote_3c8fa0cf,prod_951860a3,7,342.18,10.92,261.66,2133.6,221.24,584.92
qi_da5aa023,quote_29aefbf1,prod_035d78fc,1,708.07,8.83,62.49,645.58,390.29,255.29
qi_78ef992d,quote_29aefbf1,prod_c5ca2c8c,5,432.9,8.0,173.24,1991.26,232.13,830.61
qi_7fab5893,quote_29aefbf1,prod_770c0c43,1,304.47,12.62,38.42,266.05,153.4,112.65
qi_cd9eeefa,quote_f613766f,prod_951860a3,10,342.18,11.13,380.89,3040.91,221.24,828.51
qi_7eb4e11d,quote_4b2a8b2d,prod_c5ca2c8c,6,432.9,12.91,335.38,2262.02,232.13,869.24
qi_1dc4594c,quote_84a09f1f,prod_3cf36411,3,100.55,4.68,14.12,287.53,76.96,56.65
qi_9ea5c0e3,quote_5b4c5f96,prod_53e1d316,4,258.72,13.79,142.67,892.21,134.87,352.73
qi_bc9525a7,quote_f91be412,prod_035d78fc,1,708.07,11.21,79.4,628.67,390.29,238.38
qi_bbd03c86,quote_a2af1d3b,prod_cb6fc0eb,6,623.98,14.12,528.76,3215.12,498.78,222.44
qi_b261a609,quote_36f016fe,prod_2a053ba0,1,118.08,13.17,15.55,102.53,92.98,9.55
qi_9c904b98,quote_875e07fb,prod_951860a3,8,342.18,10.67,292.08,2445.36,221.24,675.44
qi_1c6af779,quote_65a467a9,prod_24ab3fd0,7,528.46,14.56,538.73,3160.49,335.31,813.32
qi_243c13ac,quote_b2f775d0,prod_761255b4,4,377.23,11.94,180.1,1328.82,238.42,375.14
qi_4fe7d2ea,quote_a7c1bc30,prod_86baf995,2,53.08,38.64,41.02,65.14,37.74,-10.34
qi_7f959111,quote_189f08a9,prod_64c08afc,2,239.23,13.5,64.58,413.88,131.55,150.78
qi_4c385631,quote_4fd354e0,prod_971152aa,4,452.14,14.39,260.19,1548.37,304.85,328.97
qi_87bbd027,quote_6109a8ea,prod_54709729,8,876.27,9.59,672.57,6337.59,477.91,2514.31
qi_bf2f6340,quote_6109a8ea,prod_aa9c466e,1,192.86,13.01,25.09,167.77,127.52,40.25
qi_eaf75f19,quote_6109a8ea,prod_2a053ba0,1,118.08,17.0,20.07,98.01,92.98,5.03
qi_5312a848,quote_6109a8ea,prod_5d2d5599,1,99.34,10.58,10.51,88.83,56.01,32.82
qi_b8bee781,quote_2bfadefd,prod_ad64d881,5,2529.7,14.94,1890.18,10758.32,1372.17,3897.47
qi_86824b74,quote_2bfadefd,prod_039421d7,9,221.39,13.83,275.65,1716.86,117.98,655.04
qi_d631009d,quote_ff9eaf09,prod_951860a3,7,342.18,12.86,307.93,2087.33,221.24,538.65
